2000,0,0
2001,0,0
2002,1,1
2003,0,0
2004,1,0
2005,1,1
2006,2,0
2007,3,0
2008,1,0
2009,0,0
2010,3,0
2011,2,0
2012,1,0
2013,1,0
2014,2,2
2015,1,3
