2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,12,6
2005,28,0
2006,4,1
2007,34,25
2008,22,27
2009,0,0
2010,12,11
2011,54,48
2012,39,36
2013,12,16
2014,36,30
2015,4,7
