2000,0,0
2001,0,0
2002,1,0
2003,0,0
2004,1,0
2005,5,0
2006,1,0
2007,10,0
2008,0,0
2009,0,0
2010,8,0
2011,0,0
2012,0,0
2013,1,0
2014,1,1
2015,0,0
