2000,0,0
2001,0,65
2002,43,12
2003,5,0
2004,85,67
2005,41,0
2006,67,28
2007,37,12
2008,4,1
2009,13,5
2010,43,30
2011,33,31
2012,15,3
2013,11,6
2014,7,7
2015,1,2
